time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7
1018;1;48809024.000000;502816.000000;4.4;707960;1776004;62;8.5;19;9.0;8.0;11;16;8.0;17;12;19
1019;1;48806976.000000;518312.000000;4.4;707960;1776004;62;8.8;19;8.9;9.9;9.9;18;9.9;18;8.9;20
1020;1;48806976.000000;508592.000000;4.4;707960;1776004;62;8.6;19;9.0;7.0;11;16;8.0;17;9.0;20
1021;1;4167032.000000;88392.000000;4.4;707960;1776004;62;4.3;19;3.9;2.9;3.9;14;3.9;6.9;7.9;6.9
1022;1;0.0;0.0;4.4;707960;1776004;62;3.9;19;4.9;0.90;8.9;14;3.9;5.9;2.9;5.9
1023;1;619216.000000;74448.000000;4.4;707960;1776004;62;3.9;19;2.9;4.9;7.9;14;1.9;5.9;3.9;6.9
1024;1;1143480.000000;78584.000000;4.4;707960;1776004;62;4.0;19;4.0;2.0;8.0;14;3.0;6.0;2.0;8.0
1025;1;1143096.000000;82720.000000;4.4;707960;1776004;62;4.1;19;4.9;1.9;7.9;15;3.9;6.9;0.90;8.9
1026;1;1143096.000000;82720.000000;4.4;707960;1776004;62;4.2;19;3.0;0.0;9.0;14;3.0;6.0;3.0;8.0
1027;1;1144632.000000;78584.000000;4.4;707960;1776004;62;4.0;19;4.0;2.0;8.0;14;2.0;6.0;3.0;8.0
1028;1;1155312.000000;82720.000000;4.4;707960;1776004;62;3.9;19;3.9;1.9;7.9;14;2.9;6.9;1.9;7.9
1029;1;1142712.000000;82720.000000;4.4;707960;1776004;62;4.1;19;4.0;1.00;8.0;15;3.0;6.0;2.0;9.0
1030;1;1143480.000000;82720.000000;4.4;707960;1776004;62;4.2;19;4.0;1.00;9.0;14;2.0;7.0;3.0;8.0
1031;1;1144304.000000;78584.000000;4.4;707960;1776004;62;4.1;19;3.9;0.90;7.9;16;2.9;6.9;3.9;7.9
1032;1;1155928.000000;82720.000000;4.4;707960;1776004;62;4.1;19;4.0;3.0;9.0;14;2.0;7.0;1.00;9.0
1033;1;548160.000000;70312.000000;4.4;707960;1776004;62;4.1;19;5.0;3.0;9.0;17;11;7.0;3.0;12
1034;1;0.0;0.0;4.4;707960;1776004;62;3.8;19;3.9;22;8.9;13;2.9;4.9;3.9;4.9
1035;1;3404624.000000;94712.000000;4.4;707960;1776004;62;4.3;19;4.9;8.9;8.9;18;2.9;6.9;3.9;7.9
1036;1;46502272.000000;614304.000000;4.4;707960;1776004;62;8.6;19;9.0;5.0;9.0;16;10;17;10;20
1037;1;48809024.000000;567536.000000;4.4;707960;1776004;62;8.8;19;8.9;5.9;9.9;16;8.9;18;11;20
1038;1;48809024.000000;530000.000000;4.4;707960;1776004;62;8.8;19;10;7.0;11;15;9.0;18;11;20
1039;1;48806976.000000;497728.000000;4.4;707960;1776004;62;8.9;19;11;7.9;12;17;12;18;11;20
1040;1;48806976.000000;473416.000000;4.4;707960;1776004;62;8.9;19;10;6.0;11;17;10;20;10;22
1041;1;48809024.000000;488992.000000;4.4;707960;1776004;62;8.9;19;9.9;7.9;8.9;17;9.9;19;12;21
1042;1;48809024.000000;488872.000000;4.4;707960;1776004;62;8.8;19;9.9;7.9;9.9;19;9.9;20;7.9;20
1043;1;48806976.000000;494416.000000;4.4;707960;1776004;62;8.8;19;10;9.0;13;16;9.0;19;10;20
1044;1;48806976.000000;509536.000000;4.4;707960;1776004;62;8.9;19;9.0;8.0;11;18;9.0;18;9.0;20
1045;1;46562064.000000;502448.000000;4.4;707960;1776004;62;8.4;19;7.9;6.9;9.9;19;7.9;19;9.9;20
1046;1;5640.000000;28952.000000;4.4;707960;1776004;62;3.9;19;5.0;4.0;9.0;14;3.0;6.0;2.0;6.0
1047;1;0.0;0.0;4.4;707960;1776004;62;3.8;19;3.9;0.90;9.9;13;4.9;5.9;8.9;5.9
1048;1;748648.000000;78584.000000;4.4;707960;1776004;62;4.3;19;14;2.9;9.9;18;4.9;6.9;6.9;9.9
1049;1;1143864.000000;82720.000000;4.4;707960;1776004;62;4.4;19;9.0;2.0;9.0;15;14;6.0;3.0;8.0
1050;1;1154928.000000;82720.000000;4.4;707960;1776004;62;4.0;19;4.0;1.00;9.0;13;4.0;7.0;3.0;7.0
1051;1;1143480.000000;78584.000000;4.4;707960;1776004;62;4.4;19;5.9;2.9;12;19;4.9;12;5.9;9.9
1052;1;1143864.000000;82720.000000;4.4;707960;1776004;62;3.9;19;5.0;1.00;9.0;13;3.0;7.0;3.0;6.0
1053;1;1144632.000000;82720.000000;4.4;707960;1776004;62;4.0;19;3.9;2.9;8.9;13;4.9;6.9;1.9;6.9
1054;1;1154544.000000;82720.000000;4.4;707960;1776004;62;4.0;19;4.0;1.00;10;13;3.0;7.0;3.0;7.0
1055;1;1143864.000000;78584.000000;4.4;707960;1776004;62;3.9;19;4.9;0.90;8.9;13;3.9;6.9;2.9;5.9
1056;1;1142712.000000;82720.000000;4.4;707960;1776004;62;4.1;19;3.9;1.9;9.9;13;2.9;6.9;2.9;6.9
1057;1;1143864.000000;82720.000000;4.4;707960;1776004;62;3.9;19;3.9;2.9;8.9;13;2.9;6.9;1.9;6.9
1058;1;419600.000000;62040.000000;4.4;707960;1776004;62;4.5;19;11;8.0;17;19;20;23;23;14
1059;1;0.0;0.0;4.4;707960;1776004;62;4.3;19;14;4.9;11;18;28;11;41;14
1060;1;8800704.000000;187160.000000;4.4;707960;1776004;62;4.9;19;6.0;10;9.0;19;4.0;9.0;4.0;10
1061;1;48711152.000000;591816.000000;4.4;707960;1776004;62;8.9;19;8.9;6.9;12;16;8.9;17;8.9;19
1062;1;48809024.000000;562024.000000;4.4;707960;1776004;62;8.5;19;9.0;9.0;9.0;15;8.0;19;6.0;19
1063;1;48806976.000000;534312.000000;4.4;707960;1776004;62;8.6;19;8.9;9.9;9.9;16;7.9;19;12;20
1064;1;48806976.000000;548000.000000;4.4;707960;1776004;62;8.5;19;8.0;9.0;10;17;6.0;18;6.0;19
1065;1;48809024.000000;571936.000000;4.4;707960;1776004;62;8.4;19;8.9;7.9;12;15;6.9;18;20;28
1066;1;48809024.000000;526824.000000;4.4;707960;1776004;62;8.8;19;9.0;6.0;11;15;8.0;17;9.0;18
1067;1;48806976.000000;567472.000000;4.4;707960;1776004;62;8.6;19;8.9;4.9;11;16;7.9;18;11;19
1068;1;48806976.000000;525616.000000;4.4;707960;1776004;62;8.6;19;9.0;6.0;11;16;8.0;17;10;19
1069;1;48809024.000000;479384.000000;4.4;707960;1776004;62;8.6;19;7.9;6.9;9.9;18;6.9;18;6.9;19
1070;1;41290448.000000;458152.000000;4.4;707960;1776004;62;7.8;19;7.9;8.9;8.9;14;6.9;18;3.9;16
1071;1;2040.000000;16544.000000;4.4;707960;1776004;62;4.0;19;4.0;2.0;9.0;15;3.0;6.0;3.0;7.0
1072;1;0.0;0.0;4.4;707960;1776004;62;3.6;19;4.0;3.0;8.0;14;6.0;10;2.0;6.0
1073;1;866200.000000;86856.000000;4.4;707960;1776004;62;4.3;19;3.9;7.9;8.9;15;3.9;8.9;2.9;6.9
1074;1;1143096.000000;82720.000000;4.4;707960;1776004;62;4.0;19;4.0;1.00;10;12;3.0;7.0;3.0;6.0
1075;1;1145016.000000;82720.000000;4.4;707960;1776004;62;3.9;19;3.9;2.9;8.9;14;1.9;5.9;1.9;5.9
1076;1;1154928.000000;78584.000000;4.4;707960;1776004;62;4.0;19;4.0;2.0;9.0;13;2.0;7.0;3.0;6.0
1077;1;1143096.000000;82720.000000;4.4;707960;1776004;62;4.0;19;4.0;2.0;9.0;13;3.0;6.0;1.00;6.0
1078;1;1142712.000000;82720.000000;4.4;707960;1776004;62;4.0;19;3.9;1.9;8.9;13;3.9;6.9;2.9;6.9
1079;1;1144632.000000;78584.000000;4.4;707960;1776004;62;4.0;19;5.0;1.00;9.0;13;3.0;8.0;3.0;6.0
1080;1;1155696.000000;82720.000000;4.4;707960;1776004;62;3.9;19;3.9;2.9;8.9;13;2.9;6.9;0.90;5.9
1081;1;1142712.000000;82720.000000;4.4;707960;1776004;62;3.9;19;4.0;3.0;8.0;13;3.0;8.0;1.00;6.0
1082;1;1143480.000000;78584.000000;4.4;707960;1776004;62;4.1;19;4.0;2.0;8.0;15;3.0;7.0;2.0;8.0
1083;1;302048.000000;53768.000000;4.4;707960;1776004;62;4.1;19;3.9;2.9;12;14;7.9;7.9;8.9;6.9
1084;1;0.0;0.0;4.4;707960;1776004;62;3.9;19;4.0;0.0;9.0;13;3.0;6.0;3.0;6.0
1085;1;15516616.000000;231592.000000;4.4;707960;1776004;62;5.6;19;7.0;7.0;11;15;19;10;6.0;12
1086;1;48809024.000000;553856.000000;4.4;707960;1776004;62;8.9;19;9.9;6.9;9.9;15;8.9;19;12;19
1087;1;48806976.000000;498304.000000;4.4;707960;1776004;62;8.8;19;8.9;5.9;11;15;7.9;18;9.9;20
1088;1;48806976.000000;507512.000000;4.4;707960;1776004;62;8.8;19;8.0;5.0;11;16;9.0;17;11;19
1089;1;48809024.000000;491480.000000;4.4;707960;1776004;62;8.6;19;7.9;5.9;11;15;7.9;17;11;18
1090;1;48809024.000000;474984.000000;4.4;707960;1776004;62;8.6;19;8.0;5.0;10;18;7.0;16;11;19
1091;1;48806976.000000;509560.000000;4.4;707960;1776004;62;8.6;19;7.9;6.9;6.9;17;7.9;17;11;19
1092;1;48806976.000000;487888.000000;4.4;707960;1776004;62;8.5;19;7.9;7.9;7.9;17;8.9;18;8.9;19
1093;1;48809024.000000;469992.000000;4.4;707960;1776004;63;8.4;19;8.0;7.0;10;16;8.0;17;7.0;18
1094;1;48809024.000000;487576.000000;4.4;707960;1776004;63;8.6;19;7.9;5.9;13;15;9.9;18;6.9;19
1095;1;35036544.000000;410024.000000;4.4;707960;1776004;63;7.2;19;7.0;7.0;13;16;4.0;17;8.0;15
1096;1;0.0;0.0;4.4;707960;1776004;63;3.6;19;9.0;30;9.0;12;2.0;6.0;1.00;6.0
1097;1;4472.000000;16544.000000;4.4;707960;1776004;63;3.8;19;2.9;2.9;7.9;13;0.90;6.9;2.9;5.9
1098;1;1051040.000000;82720.000000;4.4;707960;1776004;63;4.0;19;3.9;7.9;9.9;14;0.0;6.9;3.9;5.9
1099;1;1142712.000000;82720.000000;4.4;707960;1776004;63;4.1;19;4.0;2.0;8.0;14;2.0;7.0;2.0;7.0
1100;1;1143480.000000;78584.000000;4.4;707960;1776004;63;4.1;19;3.9;2.9;7.9;15;3.9;6.9;0.90;6.9
1101;1;1142328.000000;82720.000000;4.4;707960;1776004;63;4.1;19;4.0;3.0;8.0;14;0.0;8.0;3.0;7.0
1102;1;1145400.000000;82720.000000;4.4;707960;1776004;63;4.0;19;3.9;2.9;8.9;15;0.90;6.9;2.9;6.9
1103;1;1154544.000000;78584.000000;4.4;707960;1776004;63;4.1;19;5.0;3.0;7.0;14;2.0;9.0;2.0;7.0
1104;1;1142712.000000;82720.000000;4.4;707960;1776004;63;3.9;19;3.9;2.9;7.9;13;2.9;7.9;1.9;5.9
1105;1;1143864.000000;82720.000000;4.4;707960;1776004;63;4.0;19;5.0;3.0;8.0;13;3.0;8.0;0.0;7.0
1106;1;1144632.000000;78584.000000;4.4;707960;1776004;62;3.8;19;4.9;2.9;6.9;13;3.9;7.9;0.90;6.9
1107;1;1155312.000000;82720.000000;4.4;707960;1776004;62;4.0;19;4.0;3.0;9.0;13;1.00;8.0;3.0;6.0
1108;1;112680.000000;37224.000000;4.4;707960;1776004;62;3.9;19;4.0;4.0;9.0;14;6.0;12;1.00;8.0
1109;1;0.0;0.0;4.4;707960;1776004;62;3.9;19;3.9;2.9;9.9;15;1.9;6.9;1.9;5.9
1110;1;20141264.000000;306600.000000;4.4;707960;1776004;63;6.0;19;7.0;5.0;20;20;6.0;13;4.0;12
1111;1;48806976.000000;564976.000000;4.4;707960;1776004;63;8.6;19;9.0;8.0;11;15;9.0;19;7.0;20
1112;1;48806976.000000;509600.000000;4.4;707960;1776004;63;8.4;19;8.9;6.9;8.9;16;9.9;17;4.9;19
1113;1;48809024.000000;478448.000000;4.4;707960;1776004;63;8.4;19;8.0;6.0;12;14;11;18;6.0;18
1114;1;48809024.000000;499256.000000;4.4;707960;1776004;63;8.6;19;8.9;7.9;8.9;17;8.9;18;4.9;19
1115;1;48806976.000000;481704.000000;4.4;707960;1776004;63;8.5;19;8.9;5.9;8.9;16;9.9;18;5.9;19
1116;1;48711152.000000;491392.000000;4.4;707960;1776004;63;8.3;19;7.9;5.9;7.9;16;11;18;5.9;18
1117;1;48809024.000000;488584.000000;4.4;707960;1776004;63;8.4;19;8.0;7.0;9.0;16;11;18;5.0;18
1118;1;48809024.000000;486240.000000;4.4;707960;1776004;63;8.5;19;7.9;5.9;9.9;17;5.9;17;11;18
1119;1;48806976.000000;476384.000000;4.4;707960;1776004;63;8.4;19;8.0;6.0;10;16;5.0;17;10;19
1120;1;29033120.000000;348704.000000;4.4;707960;1776004;63;6.6;19;5.9;5.9;13;16;3.9;13;6.9;13
1121;1;0.0;0.0;4.4;707960;1776004;63;3.8;19;2.9;2.9;8.9;13;0.90;6.9;1.9;5.9
1122;1;40976.000000;28952.000000;4.4;707960;1776004;63;3.9;19;4.0;3.0;9.0;17;0.0;6.0;3.0;6.0
1123;1;1143096.000000;82720.000000;4.4;707960;1776004;63;3.9;19;2.9;2.9;8.9;13;0.90;7.9;2.9;5.9
1124;1;1144248.000000;78584.000000;4.4;707960;1776004;63;4.0;19;3.9;3.9;7.9;13;0.90;6.9;2.9;5.9
1125;1;1156080.000000;82720.000000;4.4;707960;1776004;63;4.1;19;5.0;5.0;9.0;14;7.0;9.0;5.0;8.0
1126;1;1142712.000000;82720.000000;4.4;707960;1776004;63;4.2;19;5.0;5.0;9.0;14;12;8.0;3.0;8.0
1127;1;1143480.000000;78584.000000;4.4;707960;1776004;63;4.0;19;4.9;6.9;9.9;13;3.9;7.9;3.9;25
1128;1;1143096.000000;82720.000000;4.4;707960;1776004;63;4.4;19;7.0;6.0;10;18;7.0;10;6.0;11
1129;1;1156080.000000;82720.000000;4.4;707960;1776004;63;4.0;19;5.0;4.0;8.0;13;3.0;8.0;1.00;8.0
1130;1;1143096.000000;78584.000000;4.4;707960;1776004;63;4.0;19;5.0;4.0;10;14;1.00;10;2.0;8.0
1131;1;1143096.000000;82720.000000;4.4;707960;1776004;63;4.1;19;6.0;5.0;11;15;4.0;8.0;6.0;9.0
1132;1;1122152.000000;82720.000000;4.4;707960;1776004;63;4.4;19;4.9;3.9;9.9;16;6.9;11;5.9;11
1133;1;5392.000000;28952.000000;4.4;707960;1776004;63;3.8;19;6.9;4.9;8.9;15;7.9;7.9;0.90;7.9
1134;1;0.0;0.0;4.4;707960;1776004;63;3.6;19;4.0;3.0;8.0;13;2.0;6.0;1.00;5.0
1135;1;27599256.000000;385888.000000;4.4;707960;1776004;63;6.9;19;7.9;5.9;12;15;19;14;6.9;18
1136;1;48806976.000000;594560.000000;4.4;707960;1776004;63;8.6;19;8.9;8.9;11;15;5.9;19;9.9;19
1137;1;48809024.000000;516480.000000;4.4;707960;1776004;63;9.0;19;11;10;13;22;11;23;13;22
1138;1;48809024.000000;521272.000000;4.4;707960;1776004;63;8.8;19;7.9;7.9;9.9;18;7.9;20;11;20
1139;1;48806976.000000;497240.000000;4.4;707960;1776004;63;9.1;19;12;12;16;21;13;22;16;22
1140;1;48806976.000000;498896.000000;4.4;707960;1776004;63;8.5;19;8.0;7.0;6.0;17;9.0;18;8.0;18
1141;1;48809024.000000;499448.000000;4.4;707960;1776004;63;8.6;19;8.0;8.0;10;16;8.0;18;11;19
1142;1;48809024.000000;484200.000000;4.4;707960;1776004;63;8.6;19;7.9;6.9;11;16;4.9;18;11;19
1143;1;48806976.000000;503472.000000;4.4;707960;1776004;63;8.6;19;8.0;6.0;8.0;15;8.0;20;7.0;20
1144;1;48806976.000000;508880.000000;4.4;707960;1776004;63;8.5;19;7.9;7.9;8.9;16;11;19;5.9;19
1145;1;21309360.000000;243576.000000;4.4;707960;1776004;63;5.9;19;6.0;6.0;8.0;17;7.0;11;3.0;12
1146;1;0.0;0.0;4.4;707960;1776004;63;3.6;19;4.9;2.9;7.9;13;3.9;5.9;0.90;5.9
1147;1;183032.000000;37224.000000;4.4;707960;1776004;63;3.9;19;4.0;3.0;8.0;18;2.0;7.0;2.0;6.0
1148;1;1143480.000000;78584.000000;4.4;707960;1776004;63;4.0;19;2.9;2.9;8.9;14;0.90;7.9;2.9;5.9
1149;1;1143480.000000;82720.000000;4.4;707960;1776004;63;4.0;19;3.9;2.9;8.9;12;0.90;7.9;2.9;5.9
1150;1;1143096.000000;82720.000000;4.4;707960;1776004;63;3.9;19;3.9;3.9;7.9;14;1.9;7.9;0.90;6.9
1151;1;1155312.000000;78584.000000;4.4;707960;1776004;63;3.9;19;3.9;3.9;7.9;12;2.9;7.9;0.0;5.9
1152;1;1145144.000000;82720.000000;4.4;707960;1776004;63;4.0;19;5.0;2.0;8.0;13;3.0;8.0;1.00;6.0
1153;1;1143392.000000;86856.000000;4.4;707960;1776004;63;3.9;19;4.9;2.9;0.90;13;2.9;6.9;7.9;5.9
1154;1;1143480.000000;78584.000000;4.4;707960;1776004;63;4.0;19;4.0;4.0;2.0;13;2.0;8.0;7.0;7.0
1155;1;1144632.000000;82720.000000;4.4;707960;1776004;63;3.9;19;3.9;2.9;0.90;13;2.9;6.9;8.9;6.9
1156;1;1154928.000000;82720.000000;4.4;707960;1776004;63;4.0;19;5.0;4.0;1.00;13;4.0;7.0;8.0;6.0
1157;1;983136.000000;86856.000000;4.4;707960;1776004;63;3.8;19;5.0;2.0;4.0;13;4.0;6.0;8.0;6.0
1158;1;2040.000000;16544.000000;4.4;707960;1776004;63;3.9;19;7.9;6.9;0.90;14;24;8.9;7.9;6.9
1159;1;0.0;0.0;4.4;707960;1776004;63;3.6;19;4.0;3.0;1.00;13;2.0;7.0;7.0;5.0
1160;1;33107440.000000;418944.000000;4.4;707960;1776004;63;7.3;19;8.9;5.9;5.9;16;23;15;12;16
1161;1;48809024.000000;600872.000000;4.4;707960;1776004;63;8.6;19;9.0;7.0;10;17;11;19;5.0;19
1162;1;48809024.000000;535216.000000;4.4;707960;1776004;63;8.5;19;8.0;7.0;9.0;17;10;18;5.0;19
1163;1;48806976.000000;511352.000000;4.4;707960;1776004;63;8.5;19;8.9;4.9;9.9;18;8.9;18;4.9;20
1164;1;48806976.000000;505080.000000;4.4;707960;1776004;63;8.6;19;8.0;8.0;10;17;7.0;18;7.0;19
1165;1;48809024.000000;489680.000000;4.4;707960;1776004;63;8.6;19;9.9;5.9;6.9;18;8.9;17;9.9;18
1166;1;48809024.000000;491120.000000;4.4;707960;1776004;63;8.5;19;7.9;5.9;6.9;16;7.9;17;12;19
1167;1;48806976.000000;507584.000000;4.4;707960;1776004;63;8.4;19;7.9;11;5.9;17;5.9;18;8.9;19
1168;1;48806976.000000;504672.000000;4.4;707960;1776004;63;8.5;19;9.0;8.0;9.0;16;8.0;18;7.0;19
1169;1;48809024.000000;512680.000000;4.4;707960;1776004;64;8.6;19;8.0;7.0;10;18;7.0;17;7.0;18
1170;1;19264896.000000;246401.593750;4.4;707960;1776004;63;5.6;19;10;3.0;5.0;18;6.0;11;9.0;12
1171;1;0.0;0.0;4.4;707960;1776004;64;4.0;19;4.9;6.9;2.9;14;0.90;6.9;7.9;6.9
1172;1;242176.000000;41360.000000;4.4;707960;1776004;64;3.9;19;4.0;4.0;4.0;15;2.0;7.0;8.0;12
1173;1;1155312.000000;78584.000000;4.4;707960;1776004;64;4.0;19;4.0;2.0;4.0;14;3.0;6.0;9.0;6.0
1174;1;1143096.000000;82720.000000;4.4;707960;1776004;64;4.1;19;4.9;1.9;2.9;13;2.9;6.9;7.9;6.9
1175;1;1143096.000000;82720.000000;4.4;707960;1776004;64;3.9;19;4.0;1.00;3.0;14;3.0;6.0;8.0;6.0
1176;1;1144248.000000;78584.000000;4.4;707960;1776004;64;4.0;19;4.0;3.0;2.0;13;4.0;7.0;8.0;6.0
1177;1;1156080.000000;82720.000000;4.4;707960;1776004;64;4.0;19;3.9;1.9;3.9;14;0.90;5.9;8.9;6.9
1178;1;1142712.000000;82720.000000;4.4;707960;1776004;64;4.1;19;4.0;2.0;3.0;14;2.0;7.0;8.0;7.0
1179;1;1143480.000000;78584.000000;4.4;707960;1776004;64;4.0;19;3.9;2.9;2.9;14;1.9;6.9;7.9;6.9
1180;1;1143096.000000;82720.000000;4.4;707960;1776004;64;4.0;19;4.0;3.0;4.0;13;1.00;8.0;8.0;7.0
1181;1;1156464.000000;82720.000000;4.4;707960;1776004;63;4.1;19;4.0;1.00;3.0;14;3.0;6.0;8.0;8.0
1182;1;913744.000000;90992.000000;4.4;707960;1776004;63;4.0;19;4.9;1.9;2.9;15;6.9;8.9;7.9;6.9
1183;1;224;16544.000000;4.4;707960;1776004;64;4.0;19;5.9;1.9;3.9;15;7.9;5.9;8.9;11
1184;1;640;4136.000000;4.4;707960;1776004;64;3.6;19;4.0;2.0;2.0;14;3.0;6.0;9.0;6.0
1185;1;37938840.000000;567424.000000;4.4;707960;1776004;64;7.9;19;11;5.9;7.9;20;16;17;9.9;17
1186;1;48809024.000000;557704.000000;4.4;707960;1776004;64;8.8;19;9.9;6.9;6.9;16;8.9;18;11;20
1187;1;48806976.000000;494800.000000;4.4;707960;1776004;64;8.6;19;8.0;6.0;11;16;7.0;17;10;18
1188;1;48806976.000000;481312.000000;4.4;707960;1776004;64;8.8;19;8.0;9.0;11;16;8.0;17;10;19
1189;1;48809024.000000;508200.000000;4.4;707960;1776004;64;8.4;19;7.9;26;9.9;15;7.9;17;9.9;20
1190;1;48809024.000000;480536.000000;4.4;707960;1776004;64;8.5;19;9.0;10;5.0;17;7.0;19;9.0;19
1191;1;48806976.000000;582256.000000;4.4;707960;1776004;64;8.6;19;9.0;9.0;6.0;16;8.0;19;8.0;19
1192;1;48806976.000000;485208.000000;4.4;707960;1776004;64;8.1;19;8.0;6.0;5.0;14;11;18;10;18
1193;1;48809024.000000;493152.000000;4.4;707960;1776004;64;8.4;19;7.9;6.9;4.9;14;8.9;20;8.9;21
1194;1;48809024.000000;508176.000000;4.4;707960;1776004;64;8.6;19;8.0;6.0;10;16;6.0;18;11;18
1195;1;13144448.000000;187760.000000;4.4;707960;1776004;64;5.0;19;5.9;7.9;4.9;15;5.9;9.9;7.9;9.9
1196;1;56;4136.000000;4.4;707960;1776004;64;3.9;19;4.0;3.0;3.0;14;6.0;6.0;9.0;7.0
1197;1;406728.000000;57904.000000;4.4;707960;1776004;64;4.0;19;7.9;3.9;3.9;15;4.9;7.9;8.9;6.9
1198;1;1143096.000000;86856.000000;4.4;707960;1776004;64;3.9;19;4.9;2.9;0.90;14;3.9;6.9;7.9;6.9
1199;1;1156136.000000;86856.000000;4.4;707960;1776004;64;4.2;19;4.0;3.0;1.00;14;3.0;7.0;7.0;7.0
1200;1;1143920.000000;78584.000000;4.4;707960;1776004;64;3.9;19;3.9;1.9;0.90;14;2.9;6.9;7.9;6.9
1201;1;1142768.000000;82720.000000;4.4;707960;1776004;64;4.0;19;4.9;2.9;0.90;13;2.9;6.9;7.9;6.9
1202;1;1141954.000000;86769.234375;4.4;707960;1776004;64;4.0;19;4.0;3.0;2.0;13;3.0;7.0;7.0;7.0
1203;1;1144304.000000;82720.000000;4.4;707960;1776004;64;3.9;19;3.9;3.9;1.9;13;1.9;6.9;8.9;5.9
1204;1;1155368.000000;82720.000000;4.4;707960;1776004;64;4.0;19;4.0;2.0;3.0;13;2.0;8.0;8.0;6.0
1205;1;1143152.000000;82720.000000;4.4;707960;1776004;64;4.0;19;5.0;4.0;3.0;14;1.00;7.0;8.0;7.0
1206;1;1144856.875000;78662.664062;4.4;707960;1776004;64;4.1;19;3.9;2.9;2.9;12;1.9;7.9;8.9;5.9
1207;1;762400.000000;86856.000000;4.4;707960;1776004;64;4.0;19;4.0;5.0;4.0;14;5.0;12;10;10
1208;1;56;4136.000000;4.4;707960;1776004;64;3.8;19;3.9;2.9;1.9;14;0.90;5.9;7.9;4.9
1209;1;5072.000000;24816.000000;4.4;707960;1776004;64;4.0;19;4.0;3.0;3.0;15;8.0;7.0;9.0;7.0
1210;1;41349544.000000;564520.000000;4.4;707960;1776004;64;8.1;19;7.9;5.9;6.9;20;18;17;9.9;18
1211;1;48806976.000000;534480.000000;4.4;707960;1776004;64;8.8;19;8.9;7.9;8.9;16;5.9;18;12;19
1212;1;48806976.000000;506808.000000;4.4;707960;1776004;64;8.5;19;9.0;7.0;10;16;6.0;19;11;19
1213;1;48809024.000000;505312.000000;4.4;707960;1776004;64;8.6;19;7.9;6.9;4.9;15;12;18;11;18
1214;1;48809024.000000;498872.000000;4.4;707960;1776004;64;8.5;19;8.9;6.9;4.9;16;11;19;8.9;20
1215;1;48806976.000000;470144.000000;4.4;707960;1776004;64;8.5;19;8.0;5.0;6.0;16;10;18;12;18
1216;1;48806976.000000;513096.000000;4.4;707960;1776004;64;8.6;19;7.9;5.9;9.9;18;6.9;18;9.9;20
1217;1;48809152.000000;491084.906250;4.4;707960;1776004;64;8.6;19;7.0;8.0;10;15;5.0;18;11;18
1218;1;48809024.000000;509152.000000;4.4;707960;1776004;64;8.5;19;7.9;7.9;8.9;17;5.9;18;9.9;19
1219;1;48806848.000000;513009.000000;4.4;707960;1776004;64;8.5;19;7.9;6.9;9.9;15;5.9;22;11;19
1220;1;6616431.500000;142313.687500;4.4;707960;1776004;64;4.2;19;5.0;4.0;9.0;14;23;16;2.0;8.0
1221;1;0.0;0.0;4.4;707960;1776004;64;3.9;19;3.9;5.9;7.9;15;13;9.9;0.90;5.9
1222;1;553160.000000;70312.000000;4.4;707960;1776004;64;3.9;19;4.9;2.9;7.9;19;1.9;6.9;2.9;6.9
1223;1;1143855.875000;82802.804688;4.4;707960;1776004;64;4.0;19;2.9;3.9;8.9;13;0.90;8.9;2.9;6.9
1224;1;1144248.000000;78584.000000;4.4;707960;1776004;64;4.0;19;4.0;3.0;8.0;13;3.0;8.0;2.0;6.0
1225;1;1144248.000000;82720.000000;4.4;707960;1776004;64;3.9;19;4.9;2.9;7.9;13;2.9;6.9;1.9;6.9
1226;1;1154544.000000;82720.000000;4.4;707960;1776004;64;3.9;19;4.0;3.0;8.0;13;3.0;7.0;2.0;7.0
1227;1;1143864.000000;78584.000000;4.4;707960;1776004;64;4.0;19;3.9;2.9;7.9;13;1.9;7.9;0.90;6.9
1228;1;1142712.000000;82720.000000;4.4;707960;1776004;64;4.1;19;4.0;2.0;9.0;14;1.00;7.0;4.0;7.0
1229;1;1144248.000000;82720.000000;4.4;707960;1776004;64;4.1;19;3.9;2.9;8.9;15;0.90;7.9;2.9;6.9
1230;1;1155696.000000;78584.000000;4.4;707960;1776004;64;4.1;19;3.0;4.0;9.0;14;1.00;8.0;4.0;8.0
1231;1;1143480.000000;82720.000000;4.4;707960;1776004;64;4.1;19;4.0;3.0;8.0;16;3.0;7.0;2.0;8.0
1232;1;619356.625000;74373.625000;4.4;707960;1776004;64;4.1;19;5.0;9.0;14;15;9.0;8.0;4.0;7.0
1233;1;0.0;0.0;4.4;707960;1776004;64;3.9;19;2.9;2.9;7.9;14;0.90;5.9;2.9;5.9
1234;1;1112272.250000;59043.042969;4.4;707960;1776004;64;4.1;19;8.9;4.9;9.9;15;17;6.9;2.9;6.9
1235;1;48462848.000000;568647.375000;4.4;707960;1776004;64;8.9;19;8.0;7.0;11;16;8.0;19;11;19
1236;1;48809024.000000;580536.000000;4.4;707960;1776004;64;8.6;19;7.9;6.9;11;17;8.9;19;6.9;19
