time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7
481;1;56;4264.000000;4.4;711592;1907212;30;3.8;19;13;7.0;8.0;15;8.0;11;8.0;7.0
482;1;4752.000000;27832.000000;4.4;711592;1907212;30;4.0;19;13;6.9;6.9;18;7.9;8.9;7.9;8.9
483;1;17080.000000;26592.000000;4.4;711592;1907212;30;4.2;19;15;9.0;13;20;10;13;11;24
484;1;2720.000000;0.0;4.4;711592;1907212;30;4.2;19;12;9.0;8.0;18;9.0;6.0;10;9.0
485;1;808;0.0;4.4;711592;1907212;30;4.1;19;14;6.0;7.0;17;9.0;9.0;9.0;9.0
486;1;656;0.0;4.4;711592;1907212;30;4.1;19;14;6.9;8.9;20;9.9;8.9;11;9.9
487;1;5205.240234;3737.991211;4.4;711592;1907212;30;4.3;19;14;7.9;8.9;17;7.9;8.9;9.9;8.9
488;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;12;7.0;8.0;17;9.0;7.0;8.0;11
489;1;0.0;727;4.4;711592;1907212;30;4.0;19;13;8.9;8.9;17;8.9;9.9;11;9.9
490;1;3169.811279;28410.902344;4.4;711592;1907212;30;4.1;19;13;6.9;8.9;20;11;5.9;8.9;11
491;1;6096.000000;38912.000000;4.4;711592;1907212;30;4.0;19;12;8.0;7.0;16;9.0;9.0;8.0;9.0
492;1;65585.585938;244124.125000;4.4;711592;1907212;30;4.5;19;15;8.9;9.9;17;8.9;7.9;8.9;9.9
493;1;7024.000000;15240.000000;4.4;711592;1907212;30;4.1;19;12;8.0;8.0;17;10;9.0;10;9.0
494;1;2512.000000;3280.000000;4.4;711592;1907212;30;4.0;19;12;7.9;6.9;17;8.9;8.9;7.9;7.9
495;1;12715808.000000;550592.000000;4.4;711592;1907212;30;6.8;19;20;11;12;19;12;8.9;11;18
496;1;19950984.000000;490416.000000;4.4;711592;1907212;30;7.8;19;24;11;12;19;13;11;12;19
497;1;13220112.000000;360104.000000;4.4;711592;1907212;30;7.1;19;22;9.9;12;19;13;11;11;18
498;1;725112.000000;118208.000000;4.4;711592;1907212;30;5.5;19;19;9.0;13;17;10;9.0;11;14
499;1;1456712.000000;136216.000000;4.4;711592;1907212;30;5.8;19;17;8.9;7.9;17;11;8.9;8.9;14
500;1;3184464.000000;224696.000000;4.4;711592;1907212;30;6.0;19;19;9.0;10;17;11;10;8.0;15
501;1;7957368.000000;291888.000000;4.4;711592;1907212;30;6.2;19;20;10;9.0;19;11;9.0;10;16
502;1;9525816.000000;285872.000000;4.4;711592;1907212;30;6.5;19;21;8.9;9.9;19;12;9.9;9.9;15
503;1;9373536.000000;287664.000000;4.4;711592;1907212;30;6.4;19;22;10;10;18;11;10;10;16
504;1;7774872.000000;304664.000000;4.4;711592;1907212;30;6.4;19;20;9.0;10;17;12;10;9.0;15
505;1;9178608.000000;276888.000000;4.4;711592;1907212;30;6.4;19;21;8.9;9.9;19;12;9.9;9.9;16
506;1;9912072.000000;333176.000000;4.4;711592;1907212;30;6.5;19;22;8.9;8.9;18;12;9.9;11;16
507;1;8773032.000000;303544.000000;4.4;711592;1907212;30;6.5;19;21;9.9;11;18;12;9.9;9.9;15
508;1;7805520.000000;265400.000000;4.4;711592;1907212;30;6.4;19;20;9.0;9.0;17;12;10;10;16
509;1;5739048.000000;278184.000000;4.4;711592;1907212;30;6.1;19;20;8.9;9.9;19;9.9;9.9;9.9;15
510;1;2160336.000000;247016.000000;4.4;711592;1907212;30;5.0;19;16;9.0;8.0;17;10;9.0;7.0;11
511;1;32288.000000;83816.000000;4.4;711592;1907212;30;4.1;19;15;7.9;12;18;9.9;9.9;17;11
512;1;744;17568.000000;4.4;711592;1907212;30;4.0;19;12;9.0;9.0;19;8.0;6.0;7.0;11
513;1;15728.000000;45856.000000;4.4;711592;1907212;30;4.1;19;13;9.0;9.0;17;10;7.0;8.0;9.0
514;1;150912.000000;318912.000000;4.4;711592;1907212;30;4.5;19;14;7.9;9.9;18;9.9;7.9;7.9;9.9
515;1;43184.000000;76592.000000;4.4;711592;1907212;30;4.0;19;14;8.0;9.0;16;9.0;8.0;7.0;10
516;1;9616.000000;48312.000000;4.4;711592;1907212;30;4.0;19;13;7.0;9.0;17;10;7.0;8.0;9.0
517;1;6392.000000;39528.000000;4.4;711592;1907212;30;4.0;19;14;7.9;8.9;17;8.9;7.9;7.9;8.9
518;1;5632.000000;44160.000000;4.4;711592;1907212;30;4.1;19;14;8.0;8.0;16;9.0;9.0;7.0;8.0
519;1;56;4392.000000;4.4;711592;1907212;30;3.9;19;14;7.0;9.0;16;8.0;11;7.0;9.0
520;1;4488.000000;24448.000000;4.4;711592;1907212;30;4.1;19;15;7.9;9.9;16;8.9;8.9;7.9;8.9
521;1;25752.000000;129352.000000;4.4;711592;1907212;30;4.4;19;14;7.0;11;17;9.0;9.0;9.0;10
522;1;18232.000000;84048.000000;4.4;711592;1907212;30;4.0;19;14;8.0;9.0;17;8.0;8.0;8.0;9.0
523;1;1336.000000;29376.000000;4.4;711592;1907212;30;3.9;19;14;6.9;8.9;15;8.9;9.9;6.9;8.9
524;1;7417160.000000;453680.000000;4.4;711592;1907212;30;6.1;19;20;9.0;11;18;11;10;10;14
525;1;6638072.000000;321304.000000;4.4;711592;1907212;30;6.4;19;20;8.9;8.9;19;12;8.9;11;16
526;1;1677416.000000;235296.000000;4.4;711592;1907212;30;5.9;19;20;8.0;10;17;11;9.0;10;13
527;1;3477472.000000;284216.000000;4.4;711592;1907212;30;6.2;19;20;10;10;19;12;8.0;9.0;15
528;1;5110832.000000;267408.000000;4.4;711592;1907212;30;6.5;19;21;8.9;19;19;11;13;9.9;16
529;0;0.0;0.0;4.4;711592;1907212;30;4.6;19;17;6.9;11;20;14;8.9;11;12
530;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;17;7.0;10;21;13;7.0;13;12
531;0;0.0;0.0;4.4;711592;1907212;30;4.1;19;16;9.0;12;21;17;9.0;14;12
532;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;17;6.9;9.9;22;17;11;14;13
533;0;0.0;0.0;4.4;711592;1907212;30;4.0;19;17;8.0;11;22;15;10;14;13
534;0;0.0;0.0;4.4;711592;1907212;30;4.0;19;17;7.0;11;23;16;9.0;15;13
535;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;17;7.9;11;22;16;7.9;14;13
536;1;0.0;0.0;4.4;711592;1907212;31;3.9;19;17;8.0;13;22;16;7.0;13;12
537;1;0.0;0.0;4.4;711592;1907212;31;4.0;19;12;4.9;8.9;20;9.9;4.9;8.9;11
538;1;0.0;0.0;4.4;711592;1907212;30;4.0;19;13;7.0;8.0;17;9.0;10;9.0;11
539;0;0.0;0.0;4.4;711592;1907212;30;4.0;19;14;7.9;8.9;19;9.9;8.9;9.9;11
540;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;13;8.0;8.0;17;10;7.0;9.0;9.0
541;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;12;7.0;7.0;17;10;7.0;9.0;9.0
542;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;12;7.0;8.0;18;10;7.0;10;9.0
543;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;14;4.9;7.9;20;8.9;5.9;7.9;9.9
544;0;0.0;0.0;4.4;711592;1907212;31;3.9;19;14;8.0;9.0;19;11;6.0;10;10
545;0;0.0;0.0;4.4;711592;1907212;31;3.8;19;13;5.9;7.9;18;9.9;6.9;7.9;7.9
546;0;0.0;0.0;4.4;711592;1907212;31;3.8;19;12;6.0;7.0;19;10;7.0;8.0;11
547;0;0.0;0.0;4.4;711592;1907212;30;3.8;19;13;5.9;7.9;19;9.9;5.9;7.9;7.9
548;0;0.0;0.0;4.4;711592;1907212;30;3.9;19;13;8.0;8.0;18;9.0;6.0;9.0;10
549;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;13;7.0;7.0;19;10;7.0;9.0;8.0
550;0;0.0;0.0;4.4;711592;1907212;31;3.9;19;14;5.9;7.9;18;9.9;6.9;7.9;8.9
551;0;0.0;0.0;4.4;711592;1907212;31;3.8;19;13;7.0;8.0;18;10;8.0;9.0;8.0
552;0;0.0;0.0;4.4;711592;1907212;31;3.8;19;13;5.9;6.9;19;9.9;6.9;7.9;7.9
553;0;0.0;0.0;4.4;711592;1907212;31;3.8;19;15;7.0;10;20;12;7.0;9.0;10
554;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;18;7.9;15;24;16;12;9.9;12
555;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;17;6.9;15;24;16;12;9.9;14
556;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;17;8.0;14;22;16;8.0;11;12
557;0;0.0;0.0;4.4;711592;1907212;31;3.9;19;16;6.9;12;23;16;7.9;15;13
558;0;0.0;0.0;4.4;711592;1907212;31;4.1;19;17;8.0;10;20;16;8.0;15;12
559;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;18;9.9;11;20;25;9.9;15;12
560;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;17;7.9;11;22;16;7.9;14;12
561;0;0.0;0.0;4.4;711592;1907212;31;3.9;19;17;7.9;9.9;23;17;7.9;15;13
562;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;17;9.0;11;21;17;9.0;15;12
563;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;17;6.9;11;22;16;6.9;14;13
564;0;0.0;0.0;4.4;711592;1907212;31;3.8;19;16;7.0;10;22;15;7.0;14;12
565;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;16;7.9;11;22;15;8.9;14;12
566;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;17;8.9;12;23;18;8.9;17;13
567;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;18;9.0;12;23;18;9.0;15;13
568;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;18;8.9;11;20;17;9.9;14;12
569;0;0.0;0.0;4.4;711592;1907212;31;3.9;19;13;6.9;8.9;18;9.9;7.9;7.9;8.9
570;0;0.0;0.0;4.4;711592;1907212;31;3.6;19;12;8.0;8.0;18;9.0;8.0;7.0;8.0
571;0;0.0;0.0;4.4;711592;1907212;31;3.9;19;13;6.0;8.0;18;10;7.0;7.0;9.0
572;0;0.0;0.0;4.4;711592;1907212;31;3.8;19;13;7.9;8.9;18;9.9;7.9;7.9;8.9
573;0;0.0;0.0;4.4;711592;1907212;31;3.8;19;13;5.0;8.0;20;10;5.0;8.0;11
574;0;0.0;0.0;4.4;711592;1907212;31;3.9;19;11;8.9;8.9;20;7.9;5.9;7.9;8.9
575;0;0.0;0.0;4.4;711592;1907212;31;3.9;19;12;6.9;7.9;19;8.9;5.9;6.9;9.9
576;0;0.0;0.0;4.4;711592;1907212;31;3.8;19;13;8.0;8.0;17;10;9.0;8.0;8.0
577;0;0.0;0.0;4.4;711592;1907212;31;3.9;19;14;9.0;9.0;17;9.0;7.0;7.0;9.0
578;0;0.0;0.0;4.4;711592;1907212;31;3.9;19;13;6.9;8.9;17;8.9;6.9;7.9;8.9
579;0;0.0;0.0;4.4;711592;1907212;31;3.9;19;13;9.0;9.0;17;10;10;7.0;8.0
580;0;0.0;0.0;4.4;711592;1907212;31;3.8;19;14;10;8.0;16;8.0;8.0;8.0;8.0
581;0;0.0;0.0;4.4;711592;1907212;31;3.8;19;13;8.9;7.9;17;8.9;5.9;6.9;7.9
582;0;0.0;0.0;4.4;711592;1907212;31;4.1;19;15;9.0;11;22;15;8.0;11;12
583;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;20;12;14;25;22;13;20;16
584;0;0.0;0.0;4.4;711592;1907212;31;4.5;19;28;19;22;27;27;15;26;17
585;0;0.0;0.0;4.4;711592;1907212;31;4.3;19;21;13;21;26;23;13;14;17
586;0;0.0;0.0;4.4;711592;1907212;31;4.2;19;22;12;22;25;24;13;13;15
587;0;0.0;0.0;4.4;711592;1907212;31;4.3;19;22;13;21;26;23;13;14;17
588;0;0.0;0.0;4.4;711592;1907212;31;4.3;19;22;13;22;26;24;13;13;16
589;0;0.0;0.0;4.4;711592;1907212;31;4.3;19;21;13;20;25;23;13;12;15
590;0;0.0;0.0;4.4;711592;1907212;31;4.4;19;23;26;22;26;27;21;16;17
591;0;0.0;0.0;4.4;711592;1907212;31;4.4;19;23;14;23;27;25;14;16;18
592;0;0.0;0.0;4.4;711592;1907212;31;4.5;19;24;15;25;26;25;14;14;18
593;0;0.0;0.0;4.4;711592;1907212;31;4.4;19;24;13;23;28;25;14;15;17
594;0;0.0;0.0;4.4;711592;1907212;31;4.5;19;24;16;23;26;24;16;16;17
595;0;0.0;0.0;4.4;711592;1907212;31;4.4;19;22;14;23;26;25;14;16;17
596;0;0.0;0.0;4.4;711592;1907212;31;4.4;19;22;13;23;27;25;14;14;17
597;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;17;11;16;20;16;10;11;11
598;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;14;7.9;7.9;18;9.9;7.9;9.9;8.9
599;0;0.0;0.0;4.4;711592;1907212;31;3.9;19;13;6.9;7.9;18;9.9;6.9;9.9;7.9
600;0;0.0;0.0;4.4;711592;1907212;31;4.1;19;15;9.0;19;28;11;9.0;9.0;9.0
601;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;12;7.0;11;19;10;7.0;10;10
602;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;13;7.9;7.9;19;9.9;4.9;9.9;7.9
603;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;13;7.9;7.9;16;8.9;8.9;9.9;7.9
604;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;13;7.0;8.0;19;10;9.0;9.0;8.0
605;0;0.0;0.0;4.4;711592;1907212;31;3.9;19;13;6.9;7.9;19;8.9;5.9;7.9;9.9
606;0;0.0;0.0;4.4;711592;1907212;31;3.6;19;13;7.0;7.0;17;8.0;8.0;9.0;9.0
607;0;0.0;0.0;4.4;711592;1907212;31;3.9;19;8.9;9.9;7.9;20;6.9;5.9;7.9;8.9
608;0;0.0;0.0;4.4;711592;1907212;31;3.9;19;14;12;6.9;16;8.9;4.9;8.9;7.9
609;0;0.0;0.0;4.4;711592;1907212;31;3.8;19;13;7.0;7.0;16;9.0;9.0;8.0;7.0
610;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;13;8.9;7.9;18;9.9;5.9;8.9;7.9
611;0;0.0;0.0;4.4;711592;1907212;31;3.8;19;13;7.0;7.0;18;10;7.0;9.0;8.0
612;0;0.0;0.0;4.4;711592;1907212;31;3.9;19;13;8.0;7.0;16;9.0;8.0;9.0;8.0
613;0;0.0;0.0;4.4;711592;1907212;31;3.8;19;13;5.9;7.9;17;8.9;8.9;7.9;9.9
614;0;0.0;0.0;4.4;711592;1907212;31;3.8;19;13;10;7.0;16;9.0;8.0;8.0;7.0
615;1;7757.575684;1696.969727;4.4;711592;1907212;31;4.0;19;12;8.9;7.9;20;7.9;5.9;8.9;8.9
616;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;12;11;8.0;18;10;5.0;9.0;9.0
617;0;0.0;0.0;4.4;711592;1907212;31;3.8;19;12;7.9;6.9;18;9.9;6.9;7.9;8.9
618;0;0.0;0.0;4.4;711592;1907212;31;4.0;19;12;8.0;7.0;17;10;8.0;9.0;8.0
619;1;4907.348145;62415.335938;4.4;711592;1907212;31;4.0;19;13;7.0;7.0;17;10;8.0;9.0;9.0
620;1;5952.000000;26352.000000;4.4;711592;1907212;31;3.9;19;12;7.9;6.9;17;9.9;8.9;7.9;7.9
621;1;1960.000000;20680.000000;4.4;711592;1907212;31;4.0;19;22;17;16;18;14;9.9;8.9;8.9
622;1;0.0;0.0;4.4;711592;1907212;31;3.9;19;12;10;7.0;16;11;7.0;9.0;8.0
623;1;0.0;0.0;4.4;711592;1907212;31;4.4;19;16;8.9;11;19;14;11;14;9.9
624;1;0.0;0.0;4.4;711592;1907212;31;4.1;19;14;9.0;8.0;17;9.0;7.0;11;8.0
625;1;0.0;0.0;4.4;711592;1907212;31;4.0;19;12;9.9;6.9;18;7.9;5.9;8.9;7.9
626;1;0.0;0.0;4.4;711592;1907212;31;4.0;19;12;6.0;7.0;17;10;10;9.0;9.0
627;1;0.0;0.0;4.4;711592;1907212;31;3.9;19;12;7.0;7.0;17;10;11;8.0;7.0
628;1;112;0.0;4.4;711592;1907212;31;3.9;19;14;8.9;6.9;17;8.9;6.9;8.9;7.9
629;1;56;0.0;4.4;711592;1907212;31;4.0;19;12;6.0;7.0;18;10;10;9.0;9.0
630;1;0.0;0.0;4.4;711592;1907212;31;4.0;19;13;7.0;8.0;16;10;8.0;8.0;8.0
631;1;0.0;0.0;4.4;711592;1907212;31;4.0;19;12;6.9;7.9;17;9.9;9.9;8.9;7.9
632;1;0.0;0.0;4.4;711592;1907212;31;3.9;19;12;6.0;8.0;19;11;6.0;9.0;8.0
633;1;0.0;0.0;4.4;711592;1907212;31;4.3;19;13;5.9;6.9;20;8.9;5.9;9.9;9.9
634;1;0.0;0.0;4.4;711592;1907212;31;4.0;19;14;11;8.0;17;11;6.0;9.0;8.0
635;1;0.0;0.0;4.4;711592;1907212;31;4.1;19;12;9.0;7.0;17;10;6.0;10;7.0
636;1;0.0;0.0;4.4;711592;1907212;31;4.1;19;13;7.9;7.9;18;11;5.9;9.9;8.9
637;1;0.0;0.0;4.4;711592;1907212;31;4.1;19;13;5.9;7.9;20;9.9;5.9;9.9;8.9
638;1;0.0;0.0;4.4;711592;1907212;31;4.0;19;13;6.9;6.9;17;8.9;8.9;8.9;8.9
639;1;0.0;0.0;4.4;711592;1907212;31;4.0;19;14;6.0;7.0;17;9.0;9.0;9.0;8.0
640;1;0.0;0.0;4.4;711592;1907212;31;3.8;19;14;8.0;7.0;17;8.0;9.0;9.0;8.0
641;1;0.0;0.0;4.4;711592;1907212;31;4.0;19;13;8.0;6.0;17;10;8.0;8.0;9.0
642;1;0.0;0.0;4.4;711592;1907212;31;4.0;19;14;8.9;6.9;16;7.9;7.9;8.9;6.9
643;1;656;0.0;4.4;711592;1907212;31;4.0;19;13;6.9;6.9;17;11;8.9;8.9;7.9
644;1;7950.617188;23604.937500;4.4;711592;1907212;31;4.0;19;13;6.9;6.9;19;9.9;6.9;8.9;8.9
645;1;1296.000000;6520.000000;4.4;711592;1907212;31;4.1;19;14;8.0;7.0;17;8.0;7.0;9.0;9.0
646;1;0.0;0.0;4.4;711592;1907212;31;3.9;19;13;7.9;6.9;17;9.9;7.9;7.9;7.9
647;1;0.0;0.0;4.4;711592;1907212;31;4.0;19;13;7.9;7.9;17;9.9;7.9;8.9;7.9
648;1;0.0;0.0;4.4;711592;1907212;31;4.0;19;14;8.0;7.0;17;8.0;11;9.0;7.0
649;1;56;0.0;4.4;711592;1907212;31;3.9;19;14;7.9;6.9;18;9.9;6.9;8.9;7.9
650;1;0.0;0.0;4.4;711592;1907212;31;3.9;19;12;8.9;6.9;17;8.9;6.9;8.9;7.9
651;1;112;0.0;4.4;711592;1907212;31;4.0;19;13;8.0;8.0;18;11;8.0;9.0;9.0
652;1;0.0;0.0;4.4;711592;1907212;31;4.1;19;13;7.9;6.9;17;9.9;8.9;8.9;7.9
653;1;0.0;0.0;4.4;711592;1907212;31;4.0;19;13;7.9;7.9;19;9.9;6.9;9.9;8.9
654;1;0.0;0.0;4.4;711592;1907212;31;4.0;19;14;11;8.0;17;8.0;7.0;9.0;9.0
655;1;0.0;0.0;4.4;711592;1907212;31;3.9;19;14;10;7.0;17;9.0;7.0;8.0;8.0
656;1;0.0;0.0;4.4;711592;1907212;31;4.5;19;21;29;13;23;20;22;15;20
657;1;0.0;0.0;4.4;711592;1907212;31;4.6;19;25;35;23;25;18;12;14;27
658;1;0.0;0.0;4.4;711592;1907212;31;4.3;19;13;7.9;11;19;11;6.9;9.9;9.9
659;1;0.0;0.0;4.4;711592;1907212;31;4.4;19;13;9.0;15;22;11;7.0;11;9.0
660;1;0.0;0.0;4.4;711592;1907212;31;4.0;19;14;7.0;7.0;20;10;11;10;9.0
661;1;392;0.0;4.4;711592;1907212;31;4.5;19;13;6.9;13;21;9.9;9.9;11;9.9
662;1;0.0;0.0;4.4;711592;1907212;27;4.5;19;16;14;12;23;15;16;19;14
663;1;0.0;0.0;4.4;711592;1907212;27;3.9;19;5.9;0.90;2.9;4.9;7.9;2.9;9.9;5.9
664;1;0.0;0.0;4.4;711592;1907212;27;3.8;19;6.0;2.0;2.0;6.0;9.0;4.0;9.0;5.0
#eof
