time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
54945;0;368500;500;84;0.0;-0.000016;n/a;n/a;n/a;28;170;1.1;72989.515625;0;0.0;0.0;0.0;28;0.0;158893.078125;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;23;23;23;22
55944;0;368500;500;84;0.0;-0.000016;n/a;n/a;n/a;27;170;1.0;72836.203125;0;0.0;0.0;0.0;28;0.0;122508.617188;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;32;31;31;29
56943;0;368500;500;84;0.0;-0.000012;n/a;n/a;n/a;28;170;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;118301.765625;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;9.8;18;20;22;21;22
57942;0;368500;500;84;0.0;-0.000017;n/a;n/a;n/a;28;170;1.1;72913.085938;0;0.0;0.0;0.0;28;0.0;119045.023438;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;11;18;35;34;31;28
58941;0;368500;500;84;0.0;-0.000016;n/a;n/a;n/a;28;170;1.1;73066.109375;0;0.0;0.0;0.0;28;0.0;119294.859375;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;12;18;45;41;40;38
59940;0;368500;500;83;0.0;-0.000015;n/a;n/a;n/a;28;170;1.2;108573.804688;0;0.0;0.0;0.0;28;3.0;118178.796875;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;31;30;27;24
60939;0;368500;500;83;0.0;-0.000016;n/a;n/a;n/a;28;170;1.2;109027.140625;0;0.0;0.0;0.0;28;3.0;197787.062500;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;11;18;33;35;33;31
61938;0;368500;500;83;0.0;-0.000017;n/a;n/a;n/a;28;170;1.2;108573.804688;0;0.0;0.0;0.0;28;3.0;236357.593750;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;11;18;32;35;30;29
62937;0;368500;500;84;0.0;-0.000018;n/a;n/a;n/a;27;170;1.0;70335.070312;0;0.0;0.0;0.0;28;0.0;197169.609375;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;24;31;25;22
63936;0;368500;500;84;0.0;-0.000013;n/a;n/a;n/a;27;74;1.0;70335.070312;0;0.0;0.0;0.0;28;0.0;78867.843750;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;9.8;18;18;21;21;17
64935;0;368500;500;84;0.0;-0.000015;n/a;n/a;n/a;28;170;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;78867.843750;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;22;27;26;23
65934;0;368500;500;84;0.0;-0.000016;n/a;n/a;n/a;27;170;1.0;70776.960938;0;0.0;0.0;0.0;28;0.0;119045.023438;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;80;11;18;34;32;36;33
66933;0;368500;500;84;0.0;-0.000015;n/a;n/a;n/a;28;170;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;118301.765625;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;80;10;18;20;22;22;17
67932;0;368500;500;84;0.0;-0.000014;n/a;n/a;n/a;28;170;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;118301.765625;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;80;10;18;23;30;23;19
