time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
144;0;0.0;0.0;21;828204;1287160;85;1.3;16;5.9;4.9;4.9;2.9
145;0;0.0;0.0;21;828204;1287160;85;1.3;16;2.9;3.9;3.9;2.9
146;0;0.0;0.0;21;828204;1287160;85;1.5;16;2.9;4.9;9.9;2.9
147;0;0.0;0.0;21;828204;1287160;85;1.2;16;3.0;4.0;7.0;3.0
148;0;0.0;0.0;21;828204;1287160;84;1.5;16;2.9;4.9;3.9;2.9
149;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;5.0;3.0
150;0;0.0;0.0;21;828204;1287160;84;1.0;16;3.9;3.9;3.9;2.9
151;0;0.0;0.0;21;828204;1287160;84;1.5;16;3.0;5.0;5.0;3.0
152;0;0.0;0.0;21;828204;1287160;84;1.3;16;1.9;8.9;11;2.9
153;0;0.0;0.0;21;828204;1287160;84;1.5;16;3.0;4.0;4.0;3.0
154;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;6.0;5.0;3.0
155;0;0.0;0.0;21;828204;1287160;84;1.5;16;2.9;4.9;3.9;1.9
156;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;5.0;3.0
157;0;0.0;0.0;21;828204;1287160;84;1.3;16;4.9;9.9;6.9;7.9
158;0;0.0;0.0;21;828204;1287160;84;1.5;16;10;9.0;10;8.0
159;0;0.0;0.0;21;828204;1287160;84;1.8;16;5.0;7.0;7.0;5.0
160;0;0.0;0.0;21;828204;1287160;84;1.5;16;6.9;11;8.9;6.9
161;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;3.9;5.9;3.9
162;0;0.0;0.0;21;828204;1287160;84;1.5;16;3.0;5.0;4.0;3.0
163;0;0.0;0.0;21;828204;1287160;84;1.0;16;2.9;3.9;4.9;2.9
164;0;0.0;0.0;21;828204;1287160;84;1.5;16;1.9;4.9;4.9;2.9
